name,municipio,name_id,municipio_id
PINO HACHADO,AREA SIN GOBIERNO,2039,1728
MALLIN QUEMADO,AREA SIN GOBIERNO,2040,1728
LA PATRIA,AREA SIN GOBIERNO,2041,1728
COVUNCO ABAJO,AREA SIN GOBIERNO,2042,1728
COVUNCO CENTRO,AREA SIN GOBIERNO,2043,1728
PINO SOLO,AREA SIN GOBIERNO,2044,1728
PRIMEROS PINOS,AREA SIN GOBIERNO,2045,1728
MALLIN DEL RUBIO,AREA SIN GOBIERNO,2046,1728
LOS ALAZANES,AREA SIN GOBIERNO,2047,1728
MALLIN DE LOS CABALLOS,AREA SIN GOBIERNO,2048,1728
VILLA PICHI PICUN LEUFU,AREA SIN GOBIERNO,2049,1728
VILLA RINCON CHICO,AREA SIN GOBIERNO,2050,1728
HUAIQUIMIL,AREA SIN GOBIERNO,2051,1728
SAN IGNACIO,AREA SIN GOBIERNO,2052,1728
ZAINA YEGUA,AREA SIN GOBIERNO,2053,1728
PIEDRA PINTADA,AREA SIN GOBIERNO,2054,1728
CORTADERA,AREA SIN GOBIERNO,2055,1728
HUANTRAICO,AREA SIN GOBIERNO,2056,1728
HUITRIN,AREA SIN GOBIERNO,2057,1728
SAN EDUARDO,AREA SIN GOBIERNO,2058,1728
SIERRA DE HUANTRAICO,AREA SIN GOBIERNO,2059,1728
CAITA TORO,AREA SIN GOBIERNO,2060,1728
CHANQUIN,AREA SIN GOBIERNO,2061,1728
EL TROPEZON,AREA SIN GOBIERNO,2062,1728
VACA LAUFQUEN,AREA SIN GOBIERNO,2063,1728
CERRO MESA,AREA SIN GOBIERNO,2064,1728
ATRAICO,AREA SIN GOBIERNO,2065,1728
LA ESPERANZA,AREA SIN GOBIERNO,2066,1728
MINA SANTA TERESITA,AREA SIN GOBIERNO,2067,1728
SEGUNDA ANGOSTURA,AREA SIN GOBIERNO,2068,1728
COLONIA CHOCORI,AREA SIN GOBIERNO,2069,1728
BOCA DE LA TRAVESIA,AREA SIN GOBIERNO,2070,1728
COLONIA LA LUISA,AREA SIN GOBIERNO,2071,1728
BARRIO PLANTA COMPRESORA DE GAS,AREA SIN GOBIERNO,2072,1728
EL PORVENIR,AREA SIN GOBIERNO,2073,1728
COLONIA SAN JUAN,AREA SIN GOBIERNO,2074,1728
COLONIA EL GUALICHO,AREA SIN GOBIERNO,2075,1728
SALTO ANDERSEN,AREA SIN GOBIERNO,2076,1728
TRAPALCO,AREA SIN GOBIERNO,2077,1728
SAN LORENZO,AREA SIN GOBIERNO,2078,1728
LA JULIA,AREA SIN GOBIERNO,2079,1728
COLONIA JOSEFA,AREA SIN GOBIERNO,2080,1728
NEGRO MUERTO,AREA SIN GOBIERNO,2081,1728
LA JAPONESA,AREA SIN GOBIERNO,2082,1728
CHACAY HUARRUCA,AREA SIN GOBIERNO,2083,1728
EL MONTOSO,AREA SIN GOBIERNO,2084,1728
EL PORTEZUELO,AREA SIN GOBIERNO,2085,1728
PRIMERA ANGOSTURA,AREA SIN GOBIERNO,2086,1728
POZO SALADO,AREA SIN GOBIERNO,2087,1728
MONTE BAGUAL,AREA SIN GOBIERNO,2088,1728
ZANJON DE OYUELA,AREA SIN GOBIERNO,2089,1728
SAUCE BLANCO,AREA SIN GOBIERNO,2090,1728
BAHIA CREEK,AREA SIN GOBIERNO,2091,1728
LOTEO COSTA DE RIO,AREA SIN GOBIERNO,2092,1728
LA LOBERIA,AREA SIN GOBIERNO,2093,1728
LA ENSENADA,AREA SIN GOBIERNO,2094,1728
PAMPA LINDA,AREA SIN GOBIERNO,2095,1728
COMALLO ARRIBA,AREA SIN GOBIERNO,2096,1728
CAÑADON CHILENO,AREA SIN GOBIERNO,2097,1728
CERRO NEGRO,AREA SIN GOBIERNO,2098,1728
COMALLO ABAJO,AREA SIN GOBIERNO,2099,1728
QUEPU NIYEU,AREA SIN GOBIERNO,2100,1728
SAN CARLOS,AREA SIN GOBIERNO,2101,1728
EL CHACAY,AREA SIN GOBIERNO,2102,1728
PENINSULA RUCA CO,AREA SIN GOBIERNO,2103,1728
BAJO SAN CAYETANO,AREA SIN GOBIERNO,2104,1728
GORGONTA,AREA SIN GOBIERNO,2105,1728
SANTA CECILIA,AREA SIN GOBIERNO,2106,1728
EL CALDEN,AREA SIN GOBIERNO,2107,1728
MOSMOTA,AREA SIN GOBIERNO,2108,1728
EL MILAGRO,AREA SIN GOBIERNO,2109,1728
LAS PIEDRITAS,AREA SIN GOBIERNO,2110,1728
EL MATACO,AREA SIN GOBIERNO,2111,1728
LAS VIZCACHERAS,AREA SIN GOBIERNO,2112,1728
SUYUQUE NUEVO,AREA SIN GOBIERNO,2113,1728
CHARLONE,AREA SIN GOBIERNO,2114,1728
DONADO,AREA SIN GOBIERNO,2115,1728
EL CHARABON,AREA SIN GOBIERNO,2116,1728
LA IRENE,AREA SIN GOBIERNO,2117,1728
LA FORTUNA,AREA SIN GOBIERNO,2118,1728
EL MOLLE,AREA SIN GOBIERNO,2119,1728
JUAN W. GEZ,AREA SIN GOBIERNO,2120,1728
EL PORTEZUELO,AREA SIN GOBIERNO,2121,1728
EL RECUERDO,AREA SIN GOBIERNO,2122,1728
LOS PUQUIOS,AREA SIN GOBIERNO,2123,1728
CHOSMES,AREA SIN GOBIERNO,2124,1728
SANTA ROSA,AREA SIN GOBIERNO,2125,1728
VARELA,AREA SIN GOBIERNO,2126,1728
LAS GAMAS,AREA SIN GOBIERNO,2127,1728
DANIEL DONOVAN,AREA SIN GOBIERNO,2128,1728
PUNTA DEL CERRO,AREA SIN GOBIERNO,2129,1728
LOS CERRILLOS,AREA SIN GOBIERNO,2130,1728
PASO DE LAS VACAS,AREA SIN GOBIERNO,2131,1728
PESCADORES,AREA SIN GOBIERNO,2132,1728
LAS BARRANCAS,AREA SIN GOBIERNO,2133,1728
SAN MARTIN DEL ALTO NEGRO,AREA SIN GOBIERNO,2134,1728
COLONIA URDANIZ,AREA SIN GOBIERNO,2135,1728
MARTIN DE LOYOLA,AREA SIN GOBIERNO,2136,1728
COLONIA CALZADA,AREA SIN GOBIERNO,2137,1728
LA ESTRELLA,AREA SIN GOBIERNO,2138,1728
EL RODEO,AREA SIN GOBIERNO,2139,1728
FRISIA,AREA SIN GOBIERNO,2140,1728
EL AGUILA,AREA SIN GOBIERNO,2141,1728
LOS OVEROS,AREA SIN GOBIERNO,2142,1728
NAHUEL MAPA,AREA SIN GOBIERNO,2143,1728
LA MAROMA,AREA SIN GOBIERNO,2144,1728
NUEVA CONSTITUCION,AREA SIN GOBIERNO,2145,1728
LA VERDE,AREA SIN GOBIERNO,2146,1728
LA PRIMAVERA,AREA SIN GOBIERNO,2147,1728
LOS QUEMADOS,AREA SIN GOBIERNO,2148,1728
EL RINCON,AREA SIN GOBIERNO,2149,1728
BALDE VIEJO,AREA SIN GOBIERNO,2150,1728
EL ZAMPAL,AREA SIN GOBIERNO,2151,1728
SANTO DOMINGO,AREA SIN GOBIERNO,2152,1728
SAN MIGUEL,AREA SIN GOBIERNO,2153,1728
EL BALDECITO,AREA SIN GOBIERNO,2154,1728
SAN ROQUE,AREA SIN GOBIERNO,2155,1728
RODEO DE CADENAS,AREA SIN GOBIERNO,2156,1728
LA AVENENCIA,AREA SIN GOBIERNO,2157,1728
LA SALVADORA,AREA SIN GOBIERNO,2158,1728
BALDE DE QUINES,AREA SIN GOBIERNO,2159,1728
LOMAS BLANCAS,AREA SIN GOBIERNO,2160,1728
PAMPA GRANDE,AREA SIN GOBIERNO,2161,1728
EL INJERTO,AREA SIN GOBIERNO,2162,1728
LOS POZOS,AREA SIN GOBIERNO,2163,1728
LA TRANCA,AREA SIN GOBIERNO,2164,1728
EL ALGARROBAL,AREA SIN GOBIERNO,2165,1728
LA REPRESITA,AREA SIN GOBIERNO,2166,1728
LAS CHIMBAS,AREA SIN GOBIERNO,2167,1728
SAN IGNACIO,AREA SIN GOBIERNO,2168,1728
BALDE RETAMO,AREA SIN GOBIERNO,2169,1728
MONTE CARMELO,AREA SIN GOBIERNO,2170,1728
BALDE DE LOS TORRES,AREA SIN GOBIERNO,2171,1728
SANTA ANA,AREA SIN GOBIERNO,2172,1728
LAS CLARITAS,AREA SIN GOBIERNO,2173,1728
BALDE DE AZCURRA,AREA SIN GOBIERNO,2174,1728
BALDECITO DE LA PAMPA,AREA SIN GOBIERNO,2175,1728
BALDE DEL CARMEN,AREA SIN GOBIERNO,2176,1728
LA PLATA,AREA SIN GOBIERNO,2177,1728
LA BOTIJA,AREA SIN GOBIERNO,2178,1728
SANTA TERESA,AREA SIN GOBIERNO,2179,1728
EL BARRIAL,AREA SIN GOBIERNO,2180,1728
LAS TOSQUITAS,AREA SIN GOBIERNO,2181,1728
EL VINAGRILLO,AREA SIN GOBIERNO,2182,1728
LAS LAGUNITAS,AREA SIN GOBIERNO,2183,1728
SANTA ROSA DE CATANTAL,AREA SIN GOBIERNO,2184,1728
BELLA VISTA,AREA SIN GOBIERNO,2185,1728
BALDE ULTIMO,AREA SIN GOBIERNO,2186,1728
TALITA,AREA SIN GOBIERNO,2187,1728
EL CALDEN,AREA SIN GOBIERNO,2188,1728
LA FLORIDA,AREA SIN GOBIERNO,2189,1728
PEDERNERA,AREA SIN GOBIERNO,2190,1728
LIBORIO LUNA,AREA SIN GOBIERNO,2191,1728
CORONEL ALZOGARAY,AREA SIN GOBIERNO,2192,1728
LAS MESTIZAS,AREA SIN GOBIERNO,2193,1728
LAS ISLETAS,AREA SIN GOBIERNO,2194,1728
SOVEN,AREA SIN GOBIERNO,2195,1728
CHALANTA,AREA SIN GOBIERNO,2196,1728
COLONIA DON ANTONIO,AREA SIN GOBIERNO,2197,1728
VILLA REYNOLDS,AREA SIN GOBIERNO,2198,1728
LA AGUADA,AREA SIN GOBIERNO,2199,1728
LA ANGELINA,AREA SIN GOBIERNO,2200,1728
RIO QUINTO,AREA SIN GOBIERNO,2201,1728
5TA BRIGADA,AREA SIN GOBIERNO,2202,1728
EL GUANACO,AREA SIN GOBIERNO,2203,1728
LA ESQUINA,AREA SIN GOBIERNO,2204,1728
LA ROSADA,AREA SIN GOBIERNO,2205,1728
NUEVA ESCOCIA,AREA SIN GOBIERNO,2206,1728
COUNTRY CLUB LOS CALDENES,AREA SIN GOBIERNO,2207,1728
CRAMER,AREA SIN GOBIERNO,2208,1728
CALDENADAS,AREA SIN GOBIERNO,2209,1728
LA SUIZA,AREA SIN GOBIERNO,2210,1728
POZO CAVADO,AREA SIN GOBIERNO,2211,1728
EL ALGARROBAL,AREA SIN GOBIERNO,2212,1728
PUNTA DE LA LOMA,AREA SIN GOBIERNO,2213,1728
COLONIA ZUBELZU,AREA SIN GOBIERNO,2214,1728
LOS CONDORES,AREA SIN GOBIERNO,2215,1728
LA GRAMILLA,AREA SIN GOBIERNO,2216,1728
SANTA MARTINA,AREA SIN GOBIERNO,2217,1728
EL TALA,AREA SIN GOBIERNO,2218,1728
SAN FELIPE,AREA SIN GOBIERNO,2219,1728
LA CELESTINA,AREA SIN GOBIERNO,2220,1728
PLANTA DE SANDIA,AREA SIN GOBIERNO,2221,1728
RINCON DEL CARMEN,AREA SIN GOBIERNO,2222,1728
GUANACO PAMPA,AREA SIN GOBIERNO,2223,1728
LA RAMADA,AREA SIN GOBIERNO,2224,1728
SAN VICENTE,AREA SIN GOBIERNO,2225,1728
CABEZA DE NOVILLO,AREA SIN GOBIERNO,2226,1728
OJO DE AGUA,AREA SIN GOBIERNO,2227,1728
SAN ISIDRO,AREA SIN GOBIERNO,2228,1728
MANANTIAL,AREA SIN GOBIERNO,2229,1728
BARRANCA ALTA,AREA SIN GOBIERNO,2230,1728
PIEDRA BOLA,AREA SIN GOBIERNO,2231,1728
CONLARA,AREA SIN GOBIERNO,2232,1728
EL PARAGUAY,AREA SIN GOBIERNO,2233,1728
LA TOTORA,AREA SIN GOBIERNO,2234,1728
LA COCHA,AREA SIN GOBIERNO,2235,1728
CASA DE LOS TIGRES,AREA SIN GOBIERNO,2236,1728
EL VALLE,AREA SIN GOBIERNO,2237,1728
POTRERILLO,AREA SIN GOBIERNO,2238,1728
LOS COMEDEROS,AREA SIN GOBIERNO,2239,1728
LA HUERTA,AREA SIN GOBIERNO,2240,1728
SAN FERNANDO,AREA SIN GOBIERNO,2241,1728
MESILLA DEL CURA,AREA SIN GOBIERNO,2242,1728
PUERTA COLORADA,AREA SIN GOBIERNO,2243,1728
LOS ARADITOS,AREA SIN GOBIERNO,2244,1728
SUYUQUE NUEVO,AREA SIN GOBIERNO,2245,1728
BUEN ORDEN,AREA SIN GOBIERNO,2246,1728
HUALTARAN,AREA SIN GOBIERNO,2247,1728
EL DIVISADERO,AREA SIN GOBIERNO,2248,1728
LAS LAGUNITAS,AREA SIN GOBIERNO,2249,1728
LOS RAMBLONES,AREA SIN GOBIERNO,2250,1728
EL PEDERNAL,AREA SIN GOBIERNO,2251,1728
EL BARRIAL,AREA SIN GOBIERNO,2252,1728
EL JARILLAL,AREA SIN GOBIERNO,2253,1728
SAN GREGORIO,AREA SIN GOBIERNO,2254,1728
EL RECODO,AREA SIN GOBIERNO,2255,1728
SAN PEDRO,AREA SIN GOBIERNO,2256,1728
POZO DEL TALA,AREA SIN GOBIERNO,2257,1728
REPRESA DEL CARMEN,AREA SIN GOBIERNO,2258,1728
SANTA ROSA DEL GIGANTE,AREA SIN GOBIERNO,2259,1728
LOMAS BLANCAS,AREA SIN GOBIERNO,2260,1728
LA AGUADA,AREA SIN GOBIERNO,2261,1728
ESTANCIA DE AMIEVA,AREA SIN GOBIERNO,2262,1728
EL TALA,AREA SIN GOBIERNO,2263,1728
LOS MOLLES,AREA SIN GOBIERNO,2264,1728
EL ESPINILLO,AREA SIN GOBIERNO,2265,1728
SAN ANTONIO,AREA SIN GOBIERNO,2266,1728
EL MOLLE,AREA SIN GOBIERNO,2267,1728
POZO CAVADO,AREA SIN GOBIERNO,2268,1728
EL PARAISO,AREA SIN GOBIERNO,2269,1728
CABEZA DE VACA,AREA SIN GOBIERNO,2270,1728
BELLA ESTANCIA,AREA SIN GOBIERNO,2271,1728
SANTA RITA,AREA SIN GOBIERNO,2272,1728
EL RAMBLON,AREA SIN GOBIERNO,2273,1728
NARANJO ESQUINO,AREA SIN GOBIERNO,2274,1728
TORO NEGRO,AREA SIN GOBIERNO,2275,1728
ARBOL SOLO,AREA SIN GOBIERNO,2276,1728
EL MILAGRO,AREA SIN GOBIERNO,2277,1728
EL RETAMAL,AREA SIN GOBIERNO,2278,1728
LOS QUEBRACHOS,AREA SIN GOBIERNO,2279,1728
OJO DEL RIO,AREA SIN GOBIERNO,2280,1728
CERRITO BLANCO,AREA SIN GOBIERNO,2281,1728
LOS LOBOS,AREA SIN GOBIERNO,2282,1728
LA ISLA,AREA SIN GOBIERNO,2283,1728
LA CHILCA,AREA SIN GOBIERNO,2284,1728
BAJO DE VELIZ,AREA SIN GOBIERNO,2285,1728
INTIHUASI,AREA SIN GOBIERNO,2286,1728
LA BAJADA,AREA SIN GOBIERNO,2287,1728
PASO DE LAS CARRETAS,AREA SIN GOBIERNO,2288,1728
ELEODORO LOBOS,AREA SIN GOBIERNO,2289,1728
LOMA ALTA,AREA SIN GOBIERNO,2290,1728
COMANDANTE GRANVILLE,AREA SIN GOBIERNO,2291,1728
EL ARENAL,AREA SIN GOBIERNO,2292,1728
EL BALDECITO,AREA SIN GOBIERNO,2293,1728
VALLE DE PANCANTA,AREA SIN GOBIERNO,2294,1728
CERROS LARGOS,AREA SIN GOBIERNO,2295,1728
LA PETRA,AREA SIN GOBIERNO,2296,1728
CIENAGA DE INTIHUASI,AREA SIN GOBIERNO,2297,1728
EL MANANTIAL,AREA SIN GOBIERNO,2298,1728
MARMOL VERDE,AREA SIN GOBIERNO,2299,1728
CUATRO ESQUINAS,AREA SIN GOBIERNO,2300,1728
LA TOTORA,AREA SIN GOBIERNO,2301,1728
FLORIDA NEGRA,AREA SIN GOBIERNO,2302,1728
BELLA VISTA,AREA SIN GOBIERNO,2303,1728
EL SALADO,AREA SIN GOBIERNO,2304,1728
LAS TRES HERMANAS,AREA SIN GOBIERNO,2305,1728
LOS MONOS,AREA SIN GOBIERNO,2306,1728
ALMA GAUCHA,AREA SIN GOBIERNO,2307,1728
TEHUELCHES,AREA SIN GOBIERNO,2308,1728
TRES CERROS,AREA SIN GOBIERNO,2309,1728
LA LOBERIA,AREA SIN GOBIERNO,2310,1728
PAMPA ALTA,AREA SIN GOBIERNO,2311,1728
BAHIA LAURA,AREA SIN GOBIERNO,2312,1728
GOBERNADOR MOYANO,AREA SIN GOBIERNO,2313,1728
MINERALES,AREA SIN GOBIERNO,2314,1728
PIEDRA CLAVADA,AREA SIN GOBIERNO,2315,1728
CHARLES FUHR,AREA SIN GOBIERNO,2316,1728
PUNTA BANDERA,AREA SIN GOBIERNO,2317,1728
EL CERRITO,AREA SIN GOBIERNO,2318,1728
LA LEONA,AREA SIN GOBIERNO,2319,1728
GENDARME BARRETO,AREA SIN GOBIERNO,2320,1728
RINCON,AREA SIN GOBIERNO,2321,1728
LAGUNA GRANDE,AREA SIN GOBIERNO,2322,1728
LA BARRANCOSA,AREA SIN GOBIERNO,2323,1728
ESTANCIA SAN RAMON,AREA SIN GOBIERNO,2324,1728
LA PENINSULA,AREA SIN GOBIERNO,2325,1728
LAGO CARDIEL,AREA SIN GOBIERNO,2326,1728
BELLA VISTA,AREA SIN GOBIERNO,2327,1728
PUENTE BLANCO,AREA SIN GOBIERNO,2328,1728
LAS HORQUETAS,AREA SIN GOBIERNO,2329,1728
ESTANCIA LAS VEGAS,AREA SIN GOBIERNO,2330,1728
OCHO HERMANOS,AREA SIN GOBIERNO,2331,1728
CERRO LEON,AREA SIN GOBIERNO,2332,1728
GAYPON,AREA SIN GOBIERNO,2333,1728
LA ESPERANZA,AREA SIN GOBIERNO,2334,1728
ESTANCIA GLENCROSS,AREA SIN GOBIERNO,2335,1728
CANCHA CARRERA,AREA SIN GOBIERNO,2336,1728
LE MARCHAND,AREA SIN GOBIERNO,2337,1728
ESTANCIA EL CONDOR,AREA SIN GOBIERNO,2338,1728
PUERTO COIG,AREA SIN GOBIERNO,2339,1728
LA ARAGONESA,AREA SIN GOBIERNO,2340,1728
LA MANCHURIA,AREA SIN GOBIERNO,2341,1728
EL PORTEZUELO,AREA SIN GOBIERNO,2342,1728
POZANCONES,AREA SIN GOBIERNO,2343,1728
SAN JUAN,AREA SIN GOBIERNO,2344,1728
LA VUELTA,AREA SIN GOBIERNO,2345,1728
SHISHI POZO,AREA SIN GOBIERNO,2346,1728
25 DE MAYO DE BANEGAS,AREA SIN GOBIERNO,2347,1728
MONTE REDONDO,AREA SIN GOBIERNO,2348,1728
SAN DELFIN,AREA SIN GOBIERNO,2349,1728
PICHANA,AREA SIN GOBIERNO,2350,1728
SOL DE MAYO,AREA SIN GOBIERNO,2351,1728
ALTO BELLO,AREA SIN GOBIERNO,2352,1728
SAN PEDRO,AREA SIN GOBIERNO,2353,1728
SAN ANTONIO,AREA SIN GOBIERNO,2354,1728
ESTACION LA PUNTA,AREA SIN GOBIERNO,2355,1728
EL QUEBRACHO,AREA SIN GOBIERNO,2356,1728
ANCAJAN,AREA SIN GOBIERNO,2357,1728
LOS RALOS,AREA SIN GOBIERNO,2358,1728
EL SALVADOR,AREA SIN GOBIERNO,2359,1728
RUMI ESQUINA,AREA SIN GOBIERNO,2360,1728
LA AURORA,AREA SIN GOBIERNO,2361,1728
SAN JUSTO,AREA SIN GOBIERNO,2362,1728
MONTE PAMPA,AREA SIN GOBIERNO,2363,1728
25 DE MAYO,AREA SIN GOBIERNO,2364,1728
LA LAGUNA,AREA SIN GOBIERNO,2365,1728
KILOMETRO 55,AREA SIN GOBIERNO,2366,1728
CERRO CHICO,AREA SIN GOBIERNO,2367,1728
PUERTA DE CHAVEZ,AREA SIN GOBIERNO,2368,1728
PALO PARADO,AREA SIN GOBIERNO,2369,1728
VIVA MERCEDES,AREA SIN GOBIERNO,2370,1728
LAS BARRANCAS,AREA SIN GOBIERNO,2371,1728
LAS TEJAS,AREA SIN GOBIERNO,2372,1728
POZO DEL SIMBOL,AREA SIN GOBIERNO,2373,1728
SANTA CRUZ,AREA SIN GOBIERNO,2374,1728
VILLA ADELA,AREA SIN GOBIERNO,2375,1728
EL PUESTITO,AREA SIN GOBIERNO,2376,1728
LAS LOMITAS,AREA SIN GOBIERNO,2377,1728
LA REPRESA,AREA SIN GOBIERNO,2378,1728
SAN RAFAEL,AREA SIN GOBIERNO,2379,1728
LA TUSCA,AREA SIN GOBIERNO,2380,1728
EL DESMONTE,AREA SIN GOBIERNO,2381,1728
SOBREMONTE,AREA SIN GOBIERNO,2382,1728
EL CANARIO,AREA SIN GOBIERNO,2383,1728
SANTA LUCIA,AREA SIN GOBIERNO,2384,1728
PUNTA DEL MONTE,AREA SIN GOBIERNO,2385,1728
SAN MIGUEL,AREA SIN GOBIERNO,2386,1728
POZO DE LA PUERTA,AREA SIN GOBIERNO,2387,1728
EL MILAGRO,AREA SIN GOBIERNO,2388,1728
LAS PALMITAS,AREA SIN GOBIERNO,2389,1728
TACO POZO,AREA SIN GOBIERNO,2390,1728
SANTA ROSA,AREA SIN GOBIERNO,2391,1728
COLONIA LIBANESA,AREA SIN GOBIERNO,2392,1728
LAGO MUYOJ,AREA SIN GOBIERNO,2393,1728
PALERMO,AREA SIN GOBIERNO,2394,1728
BLANCA POZO,AREA SIN GOBIERNO,2395,1728
PERCAS,AREA SIN GOBIERNO,2396,1728
SAN ROQUE,AREA SIN GOBIERNO,2397,1728
SAN JOSE,AREA SIN GOBIERNO,2398,1728
CAMPO ALEGRE,AREA SIN GOBIERNO,2399,1728
LA COSTA,AREA SIN GOBIERNO,2400,1728
COLONIA ISLA,AREA SIN GOBIERNO,2401,1728
YACASNIOJ,AREA SIN GOBIERNO,2402,1728
SANTO DOMINGO,AREA SIN GOBIERNO,2403,1728
COLONIA ALCIRA,AREA SIN GOBIERNO,2404,1728
BREAYOJ,AREA SIN GOBIERNO,2405,1728
POZO MOSOJ,AREA SIN GOBIERNO,2406,1728
PUNTA ISLA,AREA SIN GOBIERNO,2407,1728
LORO PAMPA,AREA SIN GOBIERNO,2408,1728
LUJAN,AREA SIN GOBIERNO,2409,1728
PASO GRANDE,AREA SIN GOBIERNO,2410,1728
SAN PEDRO,AREA SIN GOBIERNO,2411,1728
TALA POZO,AREA SIN GOBIERNO,2412,1728
GRAMILLA,AREA SIN GOBIERNO,2413,1728
NOVILLO POZO,AREA SIN GOBIERNO,2414,1728
TOTORA,AREA SIN GOBIERNO,2415,1728
EL MOLLE,AREA SIN GOBIERNO,2416,1728
NAVICHA,AREA SIN GOBIERNO,2417,1728
SAN ANTONIO DE COPO,AREA SIN GOBIERNO,2418,1728
MANCAPA,AREA SIN GOBIERNO,2419,1728
SALVIAYOJ,AREA SIN GOBIERNO,2420,1728
CALOJ,AREA SIN GOBIERNO,2421,1728
TUSCA POZO,AREA SIN GOBIERNO,2422,1728
PUNTA CORRAL,AREA SIN GOBIERNO,2423,1728
SAN ANTONIO,AREA SIN GOBIERNO,2424,1728
HURMANITA ESTANCIA,AREA SIN GOBIERNO,2425,1728
PUENTE NEGRO,AREA SIN GOBIERNO,2426,1728
TALA ATUN,AREA SIN GOBIERNO,2427,1728
CORRAL QUEMADO,AREA SIN GOBIERNO,2428,1728
RUMI POZO,AREA SIN GOBIERNO,2429,1728
SANTA ROSA,AREA SIN GOBIERNO,2430,1728
URUTAU,AREA SIN GOBIERNO,2431,1728
ESTADOS UNIDOS,AREA SIN GOBIERNO,2432,1728
CABEZA DEL TORO,AREA SIN GOBIERNO,2433,1728
EL CEIBAL,AREA SIN GOBIERNO,2434,1728
VINAL POZO,AREA SIN GOBIERNO,2435,1728
EL PUESTO,AREA SIN GOBIERNO,2436,1728
RANCHILLOS,AREA SIN GOBIERNO,2437,1728
MANGA BAJADA,AREA SIN GOBIERNO,2438,1728
LAVALLE,AREA SIN GOBIERNO,2439,1728
SAN BERNARDO,AREA SIN GOBIERNO,2440,1728
LA ESPERANZA,AREA SIN GOBIERNO,2441,1728
CONSUELO,AREA SIN GOBIERNO,2442,1728
BELGRANO,AREA SIN GOBIERNO,2443,1728
MAILIN,AREA SIN GOBIERNO,2444,1728
EL MILAGRO,AREA SIN GOBIERNO,2445,1728
LOTE 43,AREA SIN GOBIERNO,2446,1728
GUAYACAN POZO,AREA SIN GOBIERNO,2447,1728
SAN JAVIER,AREA SIN GOBIERNO,2448,1728
LA VIRTUD,AREA SIN GOBIERNO,2449,1728
LA CANDELARIA,AREA SIN GOBIERNO,2450,1728
EL 60,AREA SIN GOBIERNO,2451,1728
VINAL SUNI,AREA SIN GOBIERNO,2452,1728
PUESTOS UNIDOS,AREA SIN GOBIERNO,2453,1728
TORO PAMPA,AREA SIN GOBIERNO,2454,1728
LA SALVACION,AREA SIN GOBIERNO,2455,1728
ITATI,AREA SIN GOBIERNO,2456,1728
EL RINCON,AREA SIN GOBIERNO,2457,1728
COLOMBIA,AREA SIN GOBIERNO,2458,1728
LUJAN,AREA SIN GOBIERNO,2459,1728
NUEVA ESPERANZA,AREA SIN GOBIERNO,2460,1728
LA UNION,AREA SIN GOBIERNO,2461,1728
DOS ARBOLES,AREA SIN GOBIERNO,2462,1728
CRUZ BAJADA,AREA SIN GOBIERNO,2463,1728
LOS TIGRES,AREA SIN GOBIERNO,2464,1728
BELGICA,AREA SIN GOBIERNO,2465,1728
TORO POZO,AREA SIN GOBIERNO,2466,1728
LOS POCITOS,AREA SIN GOBIERNO,2467,1728
LAS MALVINAS,AREA SIN GOBIERNO,2468,1728
SAN ISIDRO,AREA SIN GOBIERNO,2469,1728
LA ARMONIA,AREA SIN GOBIERNO,2470,1728
LA FIRMEZA,AREA SIN GOBIERNO,2471,1728
SAN IGNACIO,AREA SIN GOBIERNO,2472,1728
EL PALMAR,AREA SIN GOBIERNO,2473,1728
IFIA,AREA SIN GOBIERNO,2474,1728
EL AEROLITO,AREA SIN GOBIERNO,2475,1728
BUENOS AIRES,AREA SIN GOBIERNO,2476,1728
RINCON DEL VALLE,AREA SIN GOBIERNO,2477,1728
BAHIA BLANCA,AREA SIN GOBIERNO,2478,1728
PAAJ POZO,AREA SIN GOBIERNO,2479,1728
SANTO DOMINGO,AREA SIN GOBIERNO,2480,1728
CAMPO ALEGRE,AREA SIN GOBIERNO,2481,1728
EL TUNQUELEN,AREA SIN GOBIERNO,2482,1728
PUESTO CORDOBA,AREA SIN GOBIERNO,2483,1728
SAN CRISTOBAL,AREA SIN GOBIERNO,2484,1728
LOS MORTEROS,AREA SIN GOBIERNO,2485,1728
ISKOY POZO,AREA SIN GOBIERNO,2486,1728
LOTE 40,AREA SIN GOBIERNO,2487,1728
SAN JOSE,AREA SIN GOBIERNO,2488,1728
TRES VARONES,AREA SIN GOBIERNO,2489,1728
EL CORRIDO,AREA SIN GOBIERNO,2490,1728
LAS LOMAS,AREA SIN GOBIERNO,2491,1728
CALOJ POZO,AREA SIN GOBIERNO,2492,1728
PIRUAJ BAJO,AREA SIN GOBIERNO,2493,1728
LOS POZANCONES,AREA SIN GOBIERNO,2494,1728
SANTA CRUZ,AREA SIN GOBIERNO,2495,1728
EL VALLE,AREA SIN GOBIERNO,2496,1728
PUESTO NUEVO,AREA SIN GOBIERNO,2497,1728
LA FLORIDA,AREA SIN GOBIERNO,2498,1728
LA RIVERA,AREA SIN GOBIERNO,2499,1728
SAN RAMON,AREA SIN GOBIERNO,2500,1728
MILI,AREA SIN GOBIERNO,2501,1728
CHILCA,AREA SIN GOBIERNO,2502,1728
LOS PEREYRA,AREA SIN GOBIERNO,2503,1728
POZO SUMI,AREA SIN GOBIERNO,2504,1728
